25.768711,-80.357321
25.768807,-80.356976
25.768783,-80.356538
25.7688,-80.356151
25.768794,-80.355751
25.768815,-80.355507
25.768798,-80.355419
25.768757,-80.355364
25.76881,-80.35513
25.76881,-80.354853
25.768827,-80.35448
25.768853,-80.354167
25.768867,-80.353859
25.76888,-80.353529
25.769131,-80.353364
25.769192,-80.352986
25.769233,-80.352617
25.769303,-80.352515
25.769516,-80.352642
25.769359,-80.352428
25.769325,-80.352536
25.769283,-80.352563
25.769341,-80.352559
25.769374,-80.352514
25.769441,-80.352337
25.76949,-80.352322
25.769483,-80.352369
25.769686,-80.351716
25.769821,-80.351405
25.769065,-80.351369
25.769164,-80.347599
25.769306,-80.342868
25.769437,-80.339427
25.769479,-80.337345
25.767955,-80.336364
25.764191,-80.336217
25.763016,-80.336172
25.762748,-80.336151
25.762639,-80.336131
25.762181,-80.336109
25.760864,-80.33507
25.760324,-80.335858
25.760475,-80.336029
25.75863,-80.336225
25.758488,-80.339421
25.758407,-80.341895
25.758396,-80.342241
25.758385,-80.342067
25.758506,-80.341982
25.758545,-80.341976
25.760663,-80.342103
25.761735,-80.341696
25.761817,-80.338015
25.762353,-80.336157
25.766703,-80.336284
25.769515,-80.33574
25.769598,-80.33082
25.769681,-80.326045
25.769758,-80.322143
25.769903,-80.317685
25.770081,-80.313626
25.770164,-80.311748
25.770075,-80.310865
25.770025,-80.310813
25.770042,-80.31105
25.769981,-80.311057
25.769939,-80.311014
25.769996,-80.310958
25.770044,-80.31091
25.770086,-80.310895
25.770288,-80.310859
25.770141,-80.310832
25.770097,-80.310866
25.770045,-80.310855
25.769932,-80.31082
25.770093,-80.310733
25.770103,-80.31054
25.770291,-80.311292
25.77021,-80.313251
25.77009,-80.316364
25.77102,-80.318842
25.775766,-80.319629
25.778947,-80.316256
25.78039,-80.310603
25.783142,-80.305035
25.784236,-80.298787
25.784256,-80.292254
25.784602,-80.28573
25.785149,-80.278999
25.783237,-80.273077
25.784039,-80.266662
25.785748,-80.260691
25.785889,-80.255334
25.785093,-80.249926
25.784461,-80.243393
25.784206,-80.238426
25.786624,-80.239517
25.790374,-80.2397
25.790577,-80.24149
25.790446,-80.245423
25.790378,-80.248601
25.790292,-80.251374
25.7902,-80.254214
25.790141,-80.255832
25.788187,-80.256028
25.7864,-80.256548
25.786313,-80.261526
25.786287,-80.263928
25.788058,-80.264214
25.793014,-80.264154
25.796053,-80.262815
25.79844,-80.262074
25.798762,-80.259021
25.799671,-80.259814
25.799797,-80.259933
25.798708,-80.260026
25.79879,-80.258837
25.798844,-80.258431
25.798946,-80.256518
25.798989,-80.254902
25.799099,-80.251138
25.797763,-80.248788
25.795598,-80.245902
25.79258,-80.244034
25.790664,-80.241772
25.790498,-80.243956
25.790396,-80.247565
25.790309,-80.250213
25.790236,-80.252487
25.790149,-80.255636
25.790105,-80.255982
25.78707,-80.255986
25.786373,-80.258561
25.786291,-80.263017
25.786245,-80.264571
25.785998,-80.267566
25.784415,-80.268471
25.783842,-80.269738
25.783691,-80.273894
25.785474,-80.279651
25.784642,-80.286461
25.784636,-80.293487
25.784502,-80.300504
25.783977,-80.304289
25.781989,-80.308697
25.780228,-80.312823
25.780075,-80.315363
25.780454,-80.316741
25.780933,-80.319036
25.777647,-80.320932
25.77295,-80.320644
25.768286,-80.320387
25.7635,-80.320651
25.758291,-80.320968
25.752965,-80.320076
25.747547,-80.320036
25.74128,-80.319814
25.73485,-80.318888
25.728077,-80.318502
25.72143,-80.318753
25.714588,-80.318153
25.707663,-80.317747
25.700762,-80.317442
25.693591,-80.317193
25.686869,-80.316999
25.680428,-80.31771
25.675717,-80.319438
25.670562,-80.321884
25.665619,-80.32417
25.660511,-80.326536
25.656088,-80.328587
25.651748,-80.330615
25.648765,-80.331969
25.647519,-80.332548
25.644692,-80.333856
25.64126,-80.335442
25.637928,-80.336995
25.634048,-80.338787
25.630961,-80.340243
25.627616,-80.341793
25.623971,-80.343473
25.61983,-80.345383
25.61559,-80.346611
25.614217,-80.34705
25.613735,-80.347264
25.609843,-80.349075
25.607397,-80.350195
25.60407,-80.351735
25.600382,-80.353458
25.598351,-80.354422
25.594739,-80.356097
25.590517,-80.358524
25.586977,-80.361711
25.583534,-80.365058
25.580314,-80.367996
25.580185,-80.36815
25.577663,-80.370638
25.576016,-80.372236
25.57584,-80.372417
25.572939,-80.375254
25.572116,-80.376044
25.571173,-80.375213
25.570765,-80.374564
25.570701,-80.374682
25.570731,-80.374749
25.570739,-80.374834
25.534537,-80.412838
25.531784,-80.412835
25.528063,-80.412708
25.523905,-80.4126
25.520092,-80.412584
25.518415,-80.412575
25.516281,-80.412588
25.516004,-80.413035
25.515982,-80.413075
25.516057,-80.412887
25.516006,-80.413039
25.515925,-80.413025
25.515985,-80.413039
25.515999,-80.41309
25.515986,-80.41304
25.515834,-80.412907
25.515902,-80.412859
25.51586,-80.412836
25.515944,-80.412932
25.515944,-80.41286
25.515898,-80.412807
25.515899,-80.412807
25.515969,-80.412823
25.516063,-80.412863
25.515973,-80.412801
25.515934,-80.412843
25.515892,-80.412786
25.515907,-80.412853
25.516025,-80.412973
25.516006,-80.413026
25.516054,-80.412959
25.516017,-80.413007
25.51601,-80.413072
25.516028,-80.413023
25.51601,-80.413203
25.516126,-80.412625
25.512653,-80.412631
25.507693,-80.412588
25.509226,-80.413802
25.514025,-80.408377
25.519541,-80.403295
25.525691,-80.397597
25.528921,-80.3899
25.530428,-80.381407
25.531817,-80.373701
25.535439,-80.367224
25.541199,-80.363487
25.547252,-80.362675
25.55131,-80.362704
25.558482,-80.36276
25.565802,-80.362826
25.572584,-80.363249
25.579429,-80.365048
25.58637,-80.367574
25.593101,-80.36996
25.59861,-80.375615
25.606172,-80.377999
25.614039,-80.37837
25.621714,-80.378686
25.629051,-80.380781
25.635372,-80.385062
25.642726,-80.385375
25.64936,-80.384454
25.656088,-80.385709
25.663371,-80.386054
25.669719,-80.388213
25.676816,-80.38869
25.684637,-80.389002
25.692621,-80.388138
25.699641,-80.383889
25.707489,-80.383323
25.71525,-80.383484
25.722636,-80.383718
25.730076,-80.384048
25.738274,-80.38439
25.746119,-80.384701
25.753926,-80.384956
25.761943,-80.38527
25.769264,-80.385476
25.775219,-80.384412
25.777805,-80.378273
25.779821,-80.370463
25.781064,-80.361756
25.78123,-80.353264
25.781206,-80.345351
25.780786,-80.338159
25.778398,-80.336782
25.778359,-80.336747
25.776622,-80.336784
25.771757,-80.336669
25.769919,-80.336528
25.768474,-80.336768
25.768285,-80.337268
25.767823,-80.337148
25.76816,-80.336951
25.766038,-80.33634
25.762589,-80.3362
25.762341,-80.336189
25.761927,-80.335962
25.762047,-80.331024
25.762167,-80.325969
25.762358,-80.32055
25.76252,-80.317637
25.762678,-80.31511
25.762758,-80.312733
25.762837,-80.310604
25.762989,-80.306301
25.763017,-80.305649
25.763058,-80.304315
25.762891,-80.30289
25.762872,-80.302977
25.762821,-80.302879
25.762978,-80.302824
25.762281,-80.302813
25.761306,-80.303573
25.761286,-80.303632
25.761393,-80.303677
25.761497,-80.303753
25.761753,-80.304435
25.76268,-80.304116
25.762839,-80.304061
25.762887,-80.304069
25.762866,-80.304457
25.763045,-80.304763
25.763029,-80.308072
25.762877,-80.312235
25.762661,-80.31709
25.762559,-80.319172
25.762351,-80.323095
25.762224,-80.328277
25.762096,-80.333881
25.762072,-80.335882
25.761974,-80.340008
25.761811,-80.347543
25.762017,-80.35236
25.764873,-80.353451
25.765261,-80.355225
25.765245,-80.357563
25.765152,-80.360531
25.764245,-80.360147
25.764267,-80.35979
25.765197,-80.358149
25.765909,-80.357703
25.766255,-80.357755
25.767771,-80.357898
25.768892,-80.355589
25.769051,-80.350228
25.769222,-80.345425
25.769234,-80.344822
25.769418,-80.340604
25.769503,-80.338311
25.769577,-80.337318
25.77149,-80.33649
25.772817,-80.336541
25.773895,-80.336561
25.77814,-80.336622
25.780438,-80.336652
25.781856,-80.336641
25.78568,-80.336673
25.789544,-80.336776
25.789615,-80.33678
25.790768,-80.336821
25.79152,-80.336923
25.792334,-80.339358
25.792796,-80.338818
25.7928,-80.339112
25.792958,-80.339066
25.792824,-80.339084
25.792789,-80.339083
25.792749,-80.339121
25.793398,-80.339623
25.793852,-80.337474
25.79384,-80.337382
25.793837,-80.337335
25.793867,-80.33725
25.795384,-80.336945
25.796273,-80.336956
25.796769,-80.33698
25.800075,-80.337075
25.804026,-80.337181
25.804793,-80.337198
25.806002,-80.337229
25.808782,-80.337468
25.80948,-80.338355
25.809518,-80.338409
25.809486,-80.338257
25.809713,-80.338489
25.809932,-80.338501
25.809951,-80.338003
25.80993,-80.337969
25.809679,-80.337467
25.806016,-80.337315
25.801837,-80.337196
25.800414,-80.337153
25.799304,-80.337122
25.797771,-80.337088
25.797611,-80.337077
25.797015,-80.337063
25.793574,-80.336972
25.791605,-80.336918
25.788152,-80.336822
25.784742,-80.336725
25.780773,-80.336717
25.777383,-80.336745
25.772811,-80.33662
25.769664,-80.336822
25.769464,-80.341396
25.769248,-80.346471
25.769091,-80.350848
25.76895,-80.355186
25.768851,-80.358574
25.768757,-80.358175
25.768593,-80.358006
25.768517,-80.358025
25.767373,-80.358514
25.767284,-80.36083
25.767702,-80.362765
25.767688,-80.364237
25.767674,-80.364366
25.767643,-80.365262
25.768382,-80.365444
25.768541,-80.364771
25.768663,-80.361271
25.76867,-80.361143
25.768805,-80.35775
25.769007,-80.353236
25.772914,-80.353382
25.773399,-80.353515
25.773316,-80.353604
25.773186,-80.353579
25.772655,-80.353468
25.775343,-80.353645
25.775385,-80.353628
25.775807,-80.354842
25.775842,-80.356885
25.773989,-80.357542
25.774891,-80.357405
25.775617,-80.355364
25.775713,-80.353959
25.775669,-80.353932
25.775819,-80.355734
25.774262,-80.357434
25.774061,-80.357506
25.774834,-80.357432
25.775651,-80.355173
25.775967,-80.353654
25.779639,-80.35333
25.784133,-80.352755
25.788472,-80.352788
25.792123,-80.352887
25.795166,-80.352971
25.796439,-80.352826
25.796407,-80.352668
25.796257,-80.352656
25.796417,-80.352566
25.796492,-80.352594
25.79645,-80.352593
25.796778,-80.352599
25.79691,-80.355232
25.797186,-80.356458
25.797208,-80.355128
25.797194,-80.355091
25.797245,-80.355094
25.797915,-80.356384
25.796938,-80.357153
25.796888,-80.360882
25.796887,-80.362736
25.796882,-80.367765
25.796875,-80.368681
25.796786,-80.369089
25.793362,-80.369054
25.792499,-80.369599
25.792426,-80.369627
25.792324,-80.36961
25.792276,-80.369533
25.792236,-80.369547
25.792186,-80.369495
25.791956,-80.369057
25.790764,-80.368995
25.786769,-80.368883
25.784432,-80.368818
25.78359,-80.36881
25.782099,-80.371212
25.779782,-80.374933
25.778119,-80.38164
25.774148,-80.386843
25.774148,-80.386843
25.767317,-80.385806
25.759999,-80.385452
25.752309,-80.385122
25.744906,-80.384862
25.737053,-80.384558
25.729121,-80.384247
25.721494,-80.384204
25.714447,-80.383676
25.707313,-80.383524
25.700592,-80.383871
25.694522,-80.387111
25.687733,-80.389292
25.680604,-80.389027
25.673917,-80.388734
25.666682,-80.388852
25.659371,-80.388231
25.652244,-80.387026
25.645509,-80.386018
25.638093,-80.385529
25.630701,-80.383323
25.624815,-80.379159
25.617113,-80.3788
25.609543,-80.378452
25.601953,-80.377752
25.596214,-80.3735
25.590765,-80.369351
25.584506,-80.367327
25.578197,-80.365109
25.571772,-80.363421
25.56532,-80.363137
25.558459,-80.36307
25.551663,-80.362975
25.544791,-80.363004
25.538143,-80.365421
25.533226,-80.370769
25.531372,-80.378125
25.53006,-80.385527
25.528723,-80.392763
25.525141,-80.398602
25.520118,-80.403255
25.516006,-80.412821
25.515954,-80.412854
25.515914,-80.412823
25.515964,-80.412845
25.516014,-80.413004
25.51598,-80.41297
25.516054,-80.413007
25.51599,-80.413004
25.516026,-80.412631
25.515188,-80.412551
25.511503,-80.412641
25.507097,-80.413055
25.510355,-80.412468
25.511258,-80.411331
25.512261,-80.410156
25.513913,-80.408495
25.516286,-80.406285
25.516673,-80.405938
25.51775,-80.405
25.519294,-80.403573
25.520888,-80.402108
25.521826,-80.401252
25.762994,-80.31174
25.762901,-80.314226
25.762812,-80.31637
25.762629,-80.319669
25.762358,-80.3241
25.762284,-80.328457
25.762186,-80.333151
25.762186,-80.335128
25.763703,-80.336162
25.764176,-80.336291
25.763779,-80.336285
25.762808,-80.336202
25.762703,-80.336203
25.762394,-80.336109
25.7653,-80.336228
25.765898,-80.337561
25.766088,-80.337892
25.766186,-80.337847
25.766221,-80.337859
25.766218,-80.33793
25.766213,-80.337853
25.766147,-80.33784
25.766195,-80.337835
25.766291,-80.337915
25.766279,-80.337777
25.766254,-80.33767
25.766214,-80.337546
25.766233,-80.337478
25.766252,-80.337321
25.766234,-80.337261
25.766171,-80.337144
25.766211,-80.337031
25.766189,-80.336933
25.766213,-80.336885
25.766191,-80.337305
25.766201,-80.337687
25.766218,-80.337851
25.766268,-80.337923
25.765892,-80.336661
25.764476,-80.33641
25.764379,-80.336525
25.764167,-80.336276
25.762391,-80.336183
25.761559,-80.335729
25.761663,-80.335753
25.76153,-80.335747
25.761517,-80.335931
25.761595,-80.33582
25.761781,-80.335855
25.761659,-80.335791
25.761624,-80.335837
25.761577,-80.335867
25.761537,-80.335879
25.761433,-80.335883
25.761555,-80.33585
25.761606,-80.335858
25.761476,-80.33587
25.761461,-80.336032
25.763626,-80.336169
25.765891,-80.336575
25.766199,-80.337894
25.766211,-80.337838
25.766212,-80.337861
25.766122,-80.337871
25.766197,-80.337849
25.766217,-80.337821
25.766202,-80.337928
25.76621,-80.337795
25.766176,-80.337854
25.766212,-80.337749
25.765857,-80.337889
25.765869,-80.336447
25.767689,-80.336275
25.766991,-80.336362
25.767449,-80.336635
25.767334,-80.337957
25.76619,-80.338013
25.766169,-80.338835
25.766381,-80.338901
25.766293,-80.339452
25.767172,-80.339439
25.767846,-80.339025
25.767978,-80.33933
25.768176,-80.339382
25.767992,-80.338928
25.76795,-80.338729
25.767948,-80.338664
25.767951,-80.338565
25.767909,-80.338528
25.76804,-80.338579
25.768131,-80.338633
25.768161,-80.338845
25.768233,-80.338902
25.768372,-80.33894
25.768316,-80.338807
25.768408,-80.338851
25.768434,-80.338743
25.768458,-80.338787
25.768479,-80.338674
25.768594,-80.338817
25.768816,-80.338644
25.768601,-80.338735
25.768418,-80.339155
25.768466,-80.339163
25.768572,-80.339189
25.7689,-80.339037
25.768954,-80.338889
25.768713,-80.33902
25.768874,-80.338715
25.768894,-80.338574
25.769083,-80.33862
25.769163,-80.338654
25.76913,-80.338863
25.768994,-80.338942
25.768862,-80.339163
25.768925,-80.339287
25.768719,-80.339366
25.768759,-80.33928
25.768577,-80.339313
25.768574,-80.339652
25.768656,-80.339335
25.768817,-80.339329
25.768889,-80.339528
25.76894,-80.339811
25.768753,-80.339877
25.768666,-80.339964
25.768895,-80.339912
25.768698,-80.339979
25.768561,-80.339965
25.768261,-80.339894
25.768153,-80.339934
25.768134,-80.339493
25.768134,-80.339214
25.767988,-80.339376
25.768099,-80.339632
25.767923,-80.339702
25.76794,-80.339658
25.767918,-80.340062
25.768104,-80.34028
25.768268,-80.340521
25.768397,-80.340492
25.768159,-80.340597
25.768438,-80.340338
25.768566,-80.340307
25.7683,-80.340301
25.768417,-80.34032
25.768416,-80.340125
25.76848,-80.340096
25.768676,-80.34019
25.768797,-80.340146
25.768708,-80.340279
25.76893,-80.340368
25.768709,-80.34027
25.768778,-80.340213
25.768967,-80.340179
25.768922,-80.339989
25.768779,-80.340131
25.768452,-80.340468
25.768353,-80.340551
25.768323,-80.340913
25.768173,-80.341021
25.767972,-80.340923
25.767979,-80.340859
25.767934,-80.340596
25.767945,-80.340204
25.767835,-80.339836
25.767891,-80.339464
25.767961,-80.339314
25.768044,-80.339298
25.767924,-80.339321
25.767854,-80.339359
25.767921,-80.339338
25.768116,-80.339204
25.768023,-80.339274
25.767761,-80.339035
25.767605,-80.339021
25.767569,-80.338983
25.768022,-80.339059
25.767928,-80.339044
25.767443,-80.339053
25.766856,-80.339949
25.766283,-80.340123
25.765818,-80.340718
25.765784,-80.340784
25.765749,-80.341762
25.765104,-80.341592
25.76381,-80.341887
25.763578,-80.341834
25.76518,-80.341538
25.765776,-80.342084
25.765717,-80.342061
25.765797,-80.342076
25.765792,-80.342027
25.765683,-80.341685
25.765625,-80.341492
25.765527,-80.341504
25.765399,-80.341497
25.765311,-80.341507
25.765152,-80.341503
25.765103,-80.341399
25.765136,-80.341159
25.76509,-80.341066
25.764908,-80.341117
25.764851,-80.341023
25.764887,-80.341268
25.764931,-80.341422
25.764953,-80.341461
25.764911,-80.341707
25.764776,-80.341857
25.764628,-80.341766
25.764498,-80.341777
25.76446,-80.341853
25.764419,-80.341766
25.764348,-80.34145
25.764357,-80.341359
25.764325,-80.341252
25.764309,-80.341141
25.76439,-80.341101
25.76422,-80.341097
25.764165,-80.341042
25.764234,-80.341128
25.764215,-80.341286
25.764171,-80.341423
25.764206,-80.341629
25.764232,-80.341788
25.764021,-80.341741
25.763891,-80.341769
25.763824,-80.341775
25.763722,-80.341698
25.763648,-80.341771
25.763617,-80.341727
25.763558,-80.341569
25.763623,-80.341472
25.763599,-80.341303
25.763638,-80.341249
25.763617,-80.341088
25.763549,-80.340988
25.763679,-80.340763
25.763717,-80.340801
25.763867,-80.340739
25.763951,-80.340768
25.764056,-80.340735
25.764279,-80.340813
25.764198,-80.341066
25.764189,-80.341339
25.764183,-80.34163
25.764193,-80.34177
25.764507,-80.341847
25.764866,-80.341876
25.76504,-80.341667
25.765358,-80.341571
25.765676,-80.341654
25.765736,-80.341996
25.765747,-80.342064
25.765388,-80.341556
25.763614,-80.341861
25.763521,-80.34226
25.763522,-80.342775
25.763484,-80.343274
25.763496,-80.343799
25.763483,-80.344157
25.762772,-80.344005
25.762762,-80.343845
25.762716,-80.34398
25.762669,-80.343943
25.762617,-80.343756
25.762658,-80.343664
25.76262,-80.343507
25.762676,-80.343355
25.762573,-80.343232
25.762653,-80.343159
25.762649,-80.343074
25.762664,-80.342969
25.762672,-80.342902
25.762612,-80.342789
25.762595,-80.342647
25.762652,-80.342569
25.762649,-80.342499
25.762616,-80.342357
25.762646,-80.34221
25.762664,-80.342067
25.762681,-80.341982
25.76264,-80.341854
25.762628,-80.341712
25.762673,-80.341629
25.762629,-80.341553
25.762611,-80.341426
25.762645,-80.341334
25.762793,-80.341341
25.762791,-80.34128
25.762622,-80.341208
25.762651,-80.341096
25.762677,-80.340953
25.762668,-80.340837
25.762664,-80.340703
25.762651,-80.340591
25.762665,-80.340504
25.762688,-80.340371
25.76273,-80.340317
25.762902,-80.340313
25.762868,-80.340422
25.76285,-80.340648
25.762827,-80.340985
25.762904,-80.341075
25.762964,-80.341165
25.762824,-80.341246
25.762855,-80.341371
25.762873,-80.341502
25.762847,-80.341686
25.762895,-80.341787
25.762874,-80.341936
25.762864,-80.341992
25.762891,-80.342165
25.762836,-80.342272
25.762805,-80.342476
25.762829,-80.342537
25.762869,-80.342668
25.762837,-80.342777
25.762887,-80.342888
25.76279,-80.342936
25.762797,-80.34318
25.762871,-80.343287
25.76292,-80.343367
25.762933,-80.343476
25.76293,-80.343594
25.7629,-80.343728
25.762865,-80.343889
25.762852,-80.344023
25.762756,-80.343895
25.762806,-80.343786
25.762833,-80.34411
25.762818,-80.344262
25.761946,-80.344957
25.762088,-80.348252
25.762787,-80.348231
25.763808,-80.346892
25.765599,-80.347364
25.765463,-80.350666
25.765577,-80.347216
25.763038,-80.346893
25.76285,-80.348269
25.763159,-80.348166
25.763121,-80.348188
25.763151,-80.348148
25.763094,-80.348249
25.763168,-80.348188
25.763184,-80.348142
25.762794,-80.34959
25.76265,-80.349644
25.762666,-80.349714
25.762613,-80.349643
25.762587,-80.349622
25.762621,-80.34966
25.762638,-80.349607
25.762619,-80.34971
25.762643,-80.349647
25.762593,-80.349612
25.762674,-80.349661
25.762663,-80.349599
25.762626,-80.349696
25.762565,-80.349786
25.762601,-80.349739
25.762714,-80.34962
25.762652,-80.349684
25.762454,-80.349733
25.76241,-80.349716
25.762391,-80.34992
25.762423,-80.350047
25.762411,-80.350149
25.762465,-80.350128
25.762533,-80.350182
25.762536,-80.349972
25.762516,-80.349786
25.762628,-80.349658
25.762648,-80.349627
25.762626,-80.349706
25.76309,-80.350161
25.763084,-80.349637
25.763108,-80.349703
25.763035,-80.349709
25.763076,-80.349658
25.763062,-80.34961
25.763123,-80.350072
25.762786,-80.348834
25.76203,-80.34826
25.761961,-80.348296
25.761625,-80.335683
25.761525,-80.335719
25.761553,-80.335761
25.761574,-80.335689
25.761712,-80.335688
25.761697,-80.335667
25.761669,-80.33567
25.761627,-80.33572
25.761404,-80.335505
25.761619,-80.335602
25.761545,-80.335493
25.76154,-80.335534
25.761623,-80.335621
25.761597,-80.335655
25.761564,-80.335701
25.761534,-80.335737
25.761724,-80.335735
25.761651,-80.335979
25.763254,-80.336114
25.764346,-80.336205
25.764335,-80.336269
25.763599,-80.336272
25.763525,-80.336246
25.763408,-80.336273
25.762082,-80.337772
25.761972,-80.342743
25.762766,-80.344202
25.762821,-80.344265
25.761899,-80.344938
25.762314,-80.348274
25.762803,-80.349571
25.76309,-80.349707
25.763068,-80.349629
25.763113,-80.349665
25.763074,-80.349775
25.7632,-80.349813
25.763054,-80.349845
25.763177,-80.349939
25.763159,-80.349991
25.763576,-80.350066
25.763611,-80.34996
25.763607,-80.349898
25.763666,-80.349789
25.763727,-80.349902
25.763724,-80.350022
25.763883,-80.350169
25.764138,-80.350029
25.764195,-80.34986
25.764184,-80.349801
25.764278,-80.34987
25.76429,-80.349998
25.764258,-80.350108
25.764503,-80.350194
25.764668,-80.350061
25.764673,-80.349884
25.764758,-80.349783
25.76481,-80.349966
25.764854,-80.350093
25.76514,-80.350221
25.765271,-80.350078
25.765225,-80.349927
25.765252,-80.349773
25.76527,-80.350122
25.764964,-80.350171
25.764699,-80.350185
25.764294,-80.350198
25.764096,-80.350145
25.763719,-80.350135
25.763388,-80.350118
25.76312,-80.350019
25.763111,-80.349649
25.763127,-80.349663
25.763082,-80.349638
25.763121,-80.349512
25.763081,-80.349612
25.76282,-80.350487
25.763413,-80.351797
25.76542,-80.351507
25.765302,-80.350718
25.76535,-80.350713
25.765274,-80.350742
25.765046,-80.350757
25.764874,-80.350746
25.764863,-80.350811
25.764871,-80.350923
25.764878,-80.351022
25.764862,-80.351172
25.764874,-80.351359
25.764623,-80.351364
25.764591,-80.351253
25.764636,-80.351125
25.764591,-80.351022
25.764596,-80.350887
25.764696,-80.350828
25.764486,-80.350703
25.764197,-80.350674
25.764122,-80.350843
25.76406,-80.350892
25.764131,-80.351007
25.764156,-80.351156
25.764116,-80.351218
25.764177,-80.351225
25.76409,-80.35123
25.764135,-80.35134
25.763818,-80.351343
25.763866,-80.351255
25.763866,-80.351089
25.76385,-80.350991
25.763898,-80.350859
25.763915,-80.350793
25.763834,-80.350696
25.763542,-80.350672
25.763398,-80.350794
25.763354,-80.350888
25.763365,-80.351024
25.763301,-80.351056
25.763407,-80.351139
25.763355,-80.351239
25.763294,-80.351249
25.76333,-80.351294
25.763233,-80.351237
25.763107,-80.351188
25.763112,-80.351112
25.763065,-80.35112
25.763168,-80.351022
25.763099,-80.350971
25.76319,-80.350928
25.76311,-80.350839
25.763145,-80.350754
25.763061,-80.35066
25.762846,-80.350633
25.76261,-80.350728
25.76261,-80.351004
25.762615,-80.351086
25.762561,-80.351212
25.762585,-80.351282
25.762563,-80.351572
25.762699,-80.351591
25.762712,-80.35164
25.762823,-80.35162
25.76286,-80.351735
25.76297,-80.351769
25.763064,-80.351706
25.763155,-80.351731
25.763159,-80.351657
25.763272,-80.351634
25.763371,-80.351661
25.76341,-80.351735
25.763533,-80.351784
25.763648,-80.351699
25.763757,-80.351746
25.763794,-80.351703
25.763914,-80.351791
25.76404,-80.351759
25.764129,-80.351786
25.764238,-80.351727
25.764331,-80.351732
25.76443,-80.351732
25.764529,-80.351779
25.764617,-80.351769
25.764753,-80.351815
25.764929,-80.351773
25.764986,-80.351789
25.765255,-80.351817
25.765303,-80.351714
25.765331,-80.351578
25.765354,-80.351437
25.765359,-80.351306
25.765377,-80.351215
25.76533,-80.35114
