25.766107,-80.352147,1.7837905381655526
25.766258,-80.352135,1.7744596196432314
25.766405,-80.352123,1.765377496182039
25.766503,-80.352162,1.7608715758083613
25.766656,-80.352179,1.7524206880417137
25.766712,-80.35221,1.7501546299239794
25.766861,-80.352174,1.7402098908930237
25.76695,-80.352204,1.7359920534379827
25.767062,-80.352133,1.7270582944833153
25.766958,-80.351813,1.7225807983792982
25.766944,-80.351717,1.7202703312315728
25.766973,-80.351478,1.7108074210760937
25.76698,-80.351368,1.7068578818692859
25.766986,-80.351287,1.70391160414386
25.766981,-80.351157,1.7000785950657835
25.766987,-80.351065,1.696814172609824
25.766882,-80.351304,1.7106525477209382
25.766782,-80.351544,1.724277695333515
25.76672,-80.35164,1.731048897085386
25.766807,-80.351881,1.7337212883995252
25.766703,-80.352029,1.7447100285403605
25.766575,-80.352018,1.751903415495631
25.766475,-80.35201,1.7575531736553218
25.766343,-80.351942,1.763166035496528
25.766152,-80.352005,1.77653410482442
25.765819,-80.351963,1.7950100575319035
25.765577,-80.351894,1.8072942065223137
25.765421,-80.351873,1.815988356317515
25.76553,-80.351702,1.804118102675308
25.765501,-80.351555,1.8013208043103985
25.765497,-80.351377,1.7961132150866739
25.765534,-80.351268,1.7905622133667343
25.765553,-80.351095,1.7841905095277757
25.765548,-80.350977,1.7809632702793932
25.765581,-80.35083,1.774586043729923
25.765528,-80.350734,1.7749908669523788
25.765294,-80.350565,1.7844066842556263
25.765294,-80.350653,1.786951356588989
25.765348,-80.350643,1.7833503982349244
25.765293,-80.35069,1.7880866528021178
25.765374,-80.350613,1.780885845037596
25.765365,-80.350716,1.7844335504651823
25.765384,-80.350622,1.7805338983675498
25.765408,-80.350789,1.783939410586717
25.765385,-80.350858,1.7873729847532127
25.765338,-80.350986,1.7940211115326077
25.76542,-80.35082,1.7841170219747742
25.76536,-80.350771,1.7863467654683407
25.765346,-80.350725,1.7858593041601847
25.765297,-80.350718,1.7886559698860476
25.765336,-80.350688,1.7853936928409553
25.764479,-80.350655,1.8371659824090516
25.762774,-80.350129,1.9293801544163007
25.762277,-80.348321,1.9177678756117984
25.76182,-80.351479,2.0249278407142564
25.762038,-80.352374,2.0365247177050456
25.763545,-80.353117,1.9674048216431177
25.764199,-80.354803,1.984392023840373
25.764647,-80.355049,1.9671842745427333
25.76474,-80.355106,1.963879989434441
25.763542,-80.355024,2.0300585114877476
25.763551,-80.352974,1.9625778398936218
25.763591,-80.352989,1.9606435084736542
25.763486,-80.35304,1.968537039716319
25.76344,-80.353028,1.9709259998537694
25.763473,-80.353114,1.9716274823123612
25.763435,-80.353272,1.9788612575482039
25.763433,-80.353446,1.9844805222450304
25.763411,-80.353719,1.9945084509624107
25.7634,-80.353909,2.001291030335188
25.763442,-80.354241,2.0096527261355353
25.763394,-80.354422,2.018455728921395
25.763389,-80.354633,2.0257726228286255
25.763427,-80.354923,2.033313856572312
25.7634,-80.355213,2.044763981514924
25.763378,-80.355438,2.05377851553305
25.763363,-80.355692,2.0634606804226205
25.763376,-80.355869,2.06890905622157
25.763406,-80.356068,2.074210638622596
25.763365,-80.356371,2.087336009372805
25.763436,-80.356581,2.090855071409123
25.763583,-80.356685,2.0863156718408598
25.763777,-80.356738,2.0773241797393913
25.763939,-80.356694,2.0666067213675765
25.764142,-80.356763,2.0577791316038523
25.7644,-80.356701,2.0410681145176466
25.764623,-80.356807,2.0326295684185953
25.764829,-80.356736,2.018536494522961
25.765086,-80.356802,2.006841012122374
25.765158,-80.357052,2.0124531115391426
25.765164,-80.35739,2.025198696788951
25.765126,-80.357842,2.044951820561366
25.76515,-80.358049,2.051842841350064
25.765108,-80.358204,2.060256912097108
25.765137,-80.3585,2.070545708254316
25.765094,-80.358832,2.086226766489441
25.765081,-80.35902,2.0945502251322665
25.765108,-80.359245,2.1023202847910825
25.765112,-80.359433,2.109836959161474
25.765075,-80.359604,2.118829677021266
25.765087,-80.359724,2.123174604635445
25.765096,-80.359973,2.1330730026784335
25.765113,-80.360158,2.1399404215185496
25.765117,-80.360463,2.1525870891762726
25.765101,-80.360847,2.1697197181299996
25.765078,-80.361084,2.1810273891139866
25.765005,-80.361433,2.1997340471126225
25.764962,-80.361625,2.2101995756367216
25.76505,-80.361825,2.214473956405836
25.765003,-80.36203,2.225769116842535
25.76499,-80.362205,2.234081141409274
25.764939,-80.36236,2.2434210337786933
25.765031,-80.362589,2.2489756688326037
25.765005,-80.362932,2.2654853824347776
25.765027,-80.363179,2.275444300731113
25.76498,-80.363347,2.285264511801826
25.764959,-80.363709,2.3025852839712555
25.764955,-80.36399,2.3155069714914154
25.765086,-80.364106,2.314513464194494
25.765131,-80.363835,2.3000166349833275
25.76518,-80.363509,2.282879358375878
25.765109,-80.363161,2.270645643679897
25.765125,-80.362951,2.260464567124202
25.765154,-80.362754,2.2502580882413215
25.765139,-80.36249,2.2392710069126744
25.765143,-80.362135,2.2234101469428826
25.765203,-80.361917,2.2108617113447657
25.765168,-80.361637,2.200382632362994
25.765209,-80.361366,2.1865624612533234
25.765199,-80.361113,2.176146043417574
25.765228,-80.360801,2.1612922775421075
25.765275,-80.360498,2.145981187761586
25.765234,-80.360294,2.139438314029073
25.765266,-80.360043,2.1272172144134394
25.765259,-80.35981,2.117819418496384
25.765257,-80.35957,2.107931994076281
25.765229,-80.359344,2.1000453963949464
25.765265,-80.359029,2.085219143166112
25.765241,-80.358821,2.07800135830616
25.765177,-80.358715,2.077089770647735
25.765235,-80.35854,2.0669406451627585
25.765265,-80.358333,2.057016447922951
25.765266,-80.358013,2.044183542956938
25.765387,-80.357768,2.02796258889751
25.765636,-80.357841,2.0175030478378284
25.766026,-80.357773,1.9939665933047213
25.766293,-80.357765,1.9794705110026292
25.766616,-80.357787,1.9633181028546092
25.76688,-80.357838,1.9515688931985475
25.767155,-80.357849,1.9376889061522802
25.767439,-80.357851,1.923053908188921
25.767791,-80.357891,1.9066270510303118
25.767923,-80.357894,1.9000010195285375
